CaseID,CompleteTimestamp,Vessel,ActivityID,lifecycle:transition,event_id
21F30001E,2021-07-06 11:20:04.310,R602,Pump adjustment,complete,31
21G01001E,2021-07-06 11:54:57.958,R601,Pump adjustment,complete,34
21G02001E,2021-07-06 12:16:11.000,R501,Adjustment Charging,start,57
21G02001E,2021-07-06 12:37:07.000,R501,Adjustment Charging,complete,58
21G02001E,2021-07-06 12:38:55.918,R501,Agitator start,complete,59
21G02001E,2021-07-06 13:49:19.932,R501,Pump adjustment,complete,60
21G02001E,2021-07-06 13:49:23.150,R501,Pump start,complete,61
21G02001E,2021-07-06 13:49:46.153,R501,Pump adjustment,complete,62
21G02001E,2021-07-06 13:49:55.876,R501,Pump adjustment,complete,63
21G02001E,2021-07-06 13:50:07.185,R501,Pump adjustment,complete,64
21G02001E,2021-07-06 13:50:21.641,R501,Pump adjustment,complete,65
21G02001E,2021-07-06 13:50:35.342,R501,Pump adjustment,complete,66
21G02001E,2021-07-06 13:50:53.394,R501,Pump adjustment,complete,67
21G02001E,2021-07-06 13:54:04.127,R501,Pump adjustment,complete,68
21F30001E,2021-07-06 15:00:30.865,R602,Pump adjustment,complete,32
21F30001E,2021-07-06 16:59:47.047,R602,Pump adjustment,complete,33
21G02001E,2021-07-06 17:21:43.451,R501,Agitator stop,complete,69
21G02001E,2021-07-06 17:22:03.000,R501,Agitation,complete,70
21G02001E,2021-07-06 19:00:10.494,R501,Pump stop,complete,71
21F30001E,2021-07-07 06:08:48.000,R602,Bottling,start,34
21F30001E,2021-07-07 06:42:52.000,R602,Circulation,complete,35
21F29001E,2021-07-07 07:04:46.000,R504,Agitation,complete,12
21G02001E,2021-07-07 08:55:19.615,R501,Pump adjustment,complete,72
21G02001E,2021-07-07 08:55:23.514,R501,Pump start,complete,73
21G02001E,2021-07-07 08:55:42.516,R501,Pump adjustment,complete,74
21G02001E,2021-07-07 08:55:50.415,R501,Pump adjustment,complete,75
21G02001E,2021-07-07 08:56:01.367,R501,Pump adjustment,complete,76
21G02001E,2021-07-07 08:56:13.771,R501,Pump adjustment,complete,77
21G02001E,2021-07-07 08:56:29.187,R501,Pump adjustment,complete,78
21G02001E,2021-07-07 08:57:33.994,R501,Pump adjustment,complete,79
21G02001E,2021-07-07 10:28:50.252,R501,Pump adjustment,complete,80
21G02001E,2021-07-07 10:48:00.275,R501,Pump adjustment,complete,81
21F29001E,2021-07-07 11:59:44.000,R504,Bottling,start,13
21F29001E,2021-07-07 18:11:55.000,R504,Bottling,complete,14
21F30001E,2021-07-07 18:49:31.927,R602,Pump stop,complete,36
21F30001E,2021-07-07 18:58:32.000,R602,Bottling,complete,37
21F29001E,2021-07-07 19:06:48.000,R504,Postwash,start,15
21G02001E,2021-07-08 06:23:34.000,R501,Bottling,start,82
21G02001E,2021-07-08 06:51:49.000,R501,Circulation,complete,83
21G01001E,2021-07-08 08:28:44.966,R601,Agitator stop,complete,35
21G01001E,2021-07-08 08:28:50.000,R601,Agitation,complete,36
21G02001E,2021-07-08 12:02:05.586,R501,Pump stop,complete,84
21G02001E,2021-07-08 12:08:26.000,R501,Bottling,complete,85
21G02001E,2021-07-08 12:09:53.890,R501,Pump adjustment,complete,86
21G02001E,2021-07-08 12:12:24.000,R501,Line Loss Collection,start,87
21G02001E,2021-07-08 12:30:11.130,R501,Pump stop,complete,88
21G02001E,2021-07-08 12:49:01.000,R501,Line Loss Collection,complete,89
21G02001E,2021-07-08 12:53:34.505,R501,Pump adjustment,complete,90
21G02001E,2021-07-08 12:53:47.408,R501,Pump adjustment,complete,91
21G02001E,2021-07-08 13:01:33.424,R501,Pump stop,complete,92
21G02001E,2021-07-08 13:11:43.000,R501,Postwash,start,93
21G02001E,2021-07-08 13:18:32.579,R501,Pump adjustment,complete,94
21G02001E,2021-07-08 13:24:42.361,R501,Pump stop,complete,95
21G02001E,2021-07-08 13:24:58.363,R501,Pump adjustment,complete,96
21G02001E,2021-07-08 13:25:06.590,R501,Pump start,complete,97
21G02001E,2021-07-08 13:25:28.132,R501,Pump adjustment,complete,98
21G02001E,2021-07-08 13:30:15.463,R501,Pump adjustment,complete,99
21G02001E,2021-07-08 13:30:22.960,R501,Pump adjustment,complete,100
21G02001E,2021-07-08 13:30:30.864,R501,Pump adjustment,complete,101
21G02001E,2021-07-08 13:30:35.315,R501,Pump adjustment,complete,102
21G02001E,2021-07-08 15:39:06.314,R501,Pump stop,complete,103
21F29001E,2021-07-08 15:42:50.000,R504,Postwash,complete,16
21G02001E,2021-07-08 16:03:32.991,R501,Pump adjustment,complete,104
21G02001E,2021-07-08 16:14:55.508,R501,Pump stop,complete,105
21G02001E,2021-07-08 16:28:51.090,R501,Pump adjustment,complete,106
21G02001E,2021-07-08 16:37:08.964,R501,Pump stop,complete,107
21G02001E,2021-07-08 16:37:14.092,R501,Pump adjustment,complete,108
21G02001E,2021-07-08 16:37:17.130,R501,Pump start,complete,109
21G02001E,2021-07-08 16:37:50.570,R501,Pump adjustment,complete,110
21G02001E,2021-07-08 16:38:11.044,R501,Pump adjustment,complete,111
21G02001E,2021-07-08 16:38:25.141,R501,Pump adjustment,complete,112
21G02001E,2021-07-08 16:42:18.918,R501,Pump adjustment,complete,113
21G02001E,2021-07-08 17:04:54.669,R501,Pump adjustment,complete,114
21G05001E,2021-07-09 08:15:01.000,R602,Charging,start,0
21G02001E,2021-07-09 09:45:42.121,R501,Pump stop,complete,115
21G01001E,2021-07-09 09:48:24.000,R601,Bottling,start,37
21G01001E,2021-07-09 10:12:43.000,R601,Circulation,complete,38
21G02001E,2021-07-09 10:23:24.170,R501,Pump adjustment,complete,116
21G02001E,2021-07-09 10:35:22.581,R501,Pump stop,complete,117
21G02001E,2021-07-09 10:37:03.000,R501,Postwash,complete,118
21G05001E,2021-07-09 10:44:19.000,R602,Charging,complete,1
21G05001E,2021-07-09 10:47:29.993,R602,Agitator start,complete,2
21G05001E,2021-07-09 10:47:51.000,R602,Agitation,start,3
21G05001E,2021-07-09 11:50:37.724,R602,Pump adjustment,complete,4
21G05001E,2021-07-09 11:51:17.111,R602,Pump adjustment,complete,5
21G05001E,2021-07-09 11:58:24.895,R602,Pump adjustment,complete,6
21G05001E,2021-07-09 11:58:30.152,R602,Pump start,complete,7
21G05001E,2021-07-09 11:59:23.057,R602,Pump adjustment,complete,8
21G05001E,2021-07-09 11:59:29.010,R602,Pump adjustment,complete,9
21G05001E,2021-07-09 11:59:33.303,R602,Pump adjustment,complete,10
21G05001E,2021-07-09 11:59:38.605,R602,Pump adjustment,complete,11
21G05001E,2021-07-09 11:59:45.804,R602,Pump adjustment,complete,12
21G05001E,2021-07-09 12:01:04.000,R602,Circulation,start,13
21G01001E,2021-07-09 13:40:24.000,R601,Bottling,complete,39
21G01001E,2021-07-09 13:42:08.484,R601,Pump stop,complete,40
21G01001E,2021-07-09 13:42:49.439,R601,Pump adjustment,complete,41
21G01001E,2021-07-09 13:44:45.600,R601,Pump stop,complete,42
21G01001E,2021-07-09 13:52:52.045,R601,Pump adjustment,complete,43
21G01001E,2021-07-09 13:54:53.000,R601,Line Loss Collection,start,44
21G01001E,2021-07-09 14:06:49.860,R601,Pump stop,complete,45
21G01001E,2021-07-09 14:33:51.000,R601,Line Loss Collection,complete,46
21G05001E,2021-07-09 14:47:24.977,R602,Agitator stop,complete,14
21G05001E,2021-07-09 19:01:16.557,R602,Pump stop,complete,15
21G08001E,2021-07-10 08:56:48.000,R501,Filters,start,0
21G08001E,2021-07-10 09:57:09.000,R501,Filters,complete,1
21G05001E,2021-07-10 10:11:08.000,R602,Adjustment Charging,start,16
21G08001E,2021-07-10 10:14:08.000,R501,1Pass_Prewet,start,2
21G05001E,2021-07-10 10:38:59.000,R602,Adjustment Charging,complete,17
21G05001E,2021-07-10 10:39:50.025,R602,Agitator start,complete,18
21G05001E,2021-07-10 11:48:56.788,R602,Pump adjustment,complete,19
21G05001E,2021-07-10 11:49:03.654,R602,Pump start,complete,20
21G05001E,2021-07-10 11:49:56.850,R602,Pump adjustment,complete,21
21G05001E,2021-07-10 11:50:07.316,R602,Pump adjustment,complete,22
21G05001E,2021-07-10 11:50:29.599,R602,Pump adjustment,complete,23
21G05001E,2021-07-10 11:50:39.855,R602,Pump adjustment,complete,24
21G08001E,2021-07-10 13:05:41.000,R501,1Pass_Prewet,complete,3
21G05001E,2021-07-10 14:38:57.690,R602,Agitator stop,complete,25
21G05001E,2021-07-10 14:39:13.000,R602,Agitation,complete,26
21G05001E,2021-07-10 14:46:17.513,R602,Pump stop,complete,27
21G08001E,2021-07-10 15:08:32.000,R501,Circulation Prewet,start,4
21G08001E,2021-07-10 15:54:03.395,R501,Pump adjustment,complete,5
21G08001E,2021-07-10 16:01:40.957,R501,Pump adjustment,complete,6
21G08001E,2021-07-10 16:01:49.747,R501,Pump start,complete,7
21G08001E,2021-07-10 16:07:45.843,R501,Pump stop,complete,8
21G08001E,2021-07-10 16:09:19.952,R501,Pump adjustment,complete,9
21G08001E,2021-07-10 16:09:29.154,R501,Pump start,complete,10
21G08001E,2021-07-10 16:11:43.317,R501,Pump stop,complete,11
21G08001E,2021-07-10 16:14:09.601,R501,Pump adjustment,complete,12
21G08001E,2021-07-10 16:14:14.533,R501,Pump start,complete,13
21G08001E,2021-07-10 16:15:48.551,R501,Pump adjustment,complete,14
21G08001E,2021-07-10 16:16:05.312,R501,Pump adjustment,complete,15
21G08001E,2021-07-10 16:16:09.747,R501,Pump adjustment,complete,16
21G08001E,2021-07-10 16:16:28.096,R501,Pump adjustment,complete,17
21G08001E,2021-07-10 16:18:17.066,R501,Pump adjustment,complete,18
21G08001E,2021-07-11 06:48:44.264,R501,Pump stop,complete,19
21G08001E,2021-07-11 10:01:42.146,R501,Pump adjustment,complete,20
21G08001E,2021-07-11 10:09:03.181,R501,Pump stop,complete,21
21G05001E,2021-07-11 12:51:46.036,R602,Pump adjustment,complete,28
21G05001E,2021-07-11 12:51:50.340,R602,Pump start,complete,29
21G05001E,2021-07-11 12:52:11.585,R602,Pump adjustment,complete,30
21G05001E,2021-07-11 12:52:19.043,R602,Pump adjustment,complete,31
21G05001E,2021-07-11 12:52:33.089,R602,Pump adjustment,complete,32
21G05001E,2021-07-11 12:53:11.059,R602,Pump adjustment,complete,33
21G05001E,2021-07-11 12:53:55.315,R602,Pump adjustment,complete,34
21G05001E,2021-07-11 12:54:10.706,R602,Pump adjustment,complete,35
21G05001E,2021-07-11 12:54:50.354,R602,Pump adjustment,complete,36
21G08001E,2021-07-12 06:13:28.969,R501,Pump adjustment,complete,22
21G08001E,2021-07-12 06:21:29.377,R501,Pump stop,complete,23
21G05001E,2021-07-12 06:25:11.000,R602,Bottling,start,37
21G05001E,2021-07-12 06:47:44.000,R602,Circulation,complete,38
21G08001E,2021-07-12 07:54:50.000,R501,Circulation Prewet,complete,24
21G08001E,2021-07-12 07:59:24.698,R501,Pump adjustment,complete,25
21G08001E,2021-07-12 08:09:08.083,R501,Pump stop,complete,26
21G08001E,2021-07-12 08:15:59.000,R501,Charging,start,27
21G08001E,2021-07-12 09:38:27.432,R501,Agitator start,complete,28
21G08001E,2021-07-12 09:39:00.000,R501,Charging,complete,29
21G08001E,2021-07-12 09:44:05.000,R501,Agitation,start,30
21G08001E,2021-07-12 10:50:53.563,R501,Pump adjustment,complete,31
21G08001E,2021-07-12 10:58:59.004,R501,Pump stop,complete,32
21G08001E,2021-07-12 11:00:53.418,R501,Pump adjustment,complete,33
21G08001E,2021-07-12 11:00:57.075,R501,Pump start,complete,34
21G08001E,2021-07-12 11:03:11.480,R501,Pump stop,complete,35
21G08001E,2021-07-12 11:06:07.464,R501,Pump adjustment,complete,36
21G08001E,2021-07-12 11:06:41.452,R501,Pump start,complete,37
21G08001E,2021-07-12 11:07:13.500,R501,Pump adjustment,complete,38
21G08001E,2021-07-12 11:07:59.266,R501,Pump adjustment,complete,39
21G08001E,2021-07-12 11:09:11.000,R501,Circulation,start,40
21G08001E,2021-07-12 11:32:21.248,R501,Pump adjustment,complete,41
21G08001E,2021-07-12 14:35:04.364,R501,Agitator stop,complete,42
21G05001E,2021-07-12 18:00:00.787,R602,Pump stop,complete,39
21G05001E,2021-07-12 18:00:58.000,R602,Bottling,complete,40
21G08001E,2021-07-12 20:59:41.169,R501,Pump stop,complete,43
21G08001E,2021-07-13 13:05:24.000,R501,Adjustment Charging,start,44
21G08001E,2021-07-13 13:15:17.396,R501,Agitator start,complete,45
21G08001E,2021-07-13 13:17:50.000,R501,Adjustment Charging,complete,46
21G08001E,2021-07-13 14:17:37.155,R501,Pump adjustment,complete,47
21G08001E,2021-07-13 14:17:44.969,R501,Pump start,complete,48
21G08001E,2021-07-13 14:18:21.507,R501,Pump adjustment,complete,49
21G08001E,2021-07-13 14:18:29.911,R501,Pump adjustment,complete,50
21G08001E,2021-07-13 14:19:12.729,R501,Pump adjustment,complete,51
21G08001E,2021-07-13 17:42:24.025,R501,Agitator stop,complete,52
21G08001E,2021-07-13 17:42:35.000,R501,Agitation,complete,53
21G08001E,2021-07-13 17:48:58.830,R501,Pump stop,complete,54
21G08001E,2021-07-14 11:26:08.635,R501,Pump adjustment,complete,55
21G08001E,2021-07-14 11:26:11.756,R501,Pump start,complete,56
21G08001E,2021-07-14 11:26:39.910,R501,Pump adjustment,complete,57
21G08001E,2021-07-14 11:27:17.412,R501,Pump adjustment,complete,58
21G08001E,2021-07-14 11:28:03.336,R501,Pump adjustment,complete,59
21G08001E,2021-07-15 06:07:41.000,R501,Bottling,start,60
21G08001E,2021-07-15 06:34:01.000,R501,Circulation,complete,61
21G08001E,2021-07-15 10:35:50.000,R501,Bottling,complete,62
21G08001E,2021-07-15 10:37:18.928,R501,Pump stop,complete,63
21G08001E,2021-07-15 10:46:04.000,R501,Line Loss Collection,start,64
21G08001E,2021-07-15 10:47:16.345,R501,Pump adjustment,complete,65
21G08001E,2021-07-15 11:02:51.570,R501,Pump stop,complete,66
21G08001E,2021-07-15 11:23:49.000,R501,Line Loss Collection,complete,67
21G14001E,2021-07-15 14:00:51.000,R601,Filters,start,0
21G14001E,2021-07-15 14:19:41.000,R601,1Pass_Prewet,start,1
21G14001E,2021-07-15 14:22:12.000,R601,Filters,complete,2
21G14001E,2021-07-15 15:44:09.068,R601,Pump adjustment,complete,3
21G14001E,2021-07-15 15:44:42.000,R601,1Pass_Prewet,complete,4
21G14001E,2021-07-15 15:49:54.000,R601,Circulation Prewet,start,5
21G14001E,2021-07-15 16:16:18.225,R601,Pump adjustment,complete,6
21G14001E,2021-07-15 16:16:28.527,R601,Pump start,complete,7
21G14001E,2021-07-15 16:17:18.398,R601,Pump adjustment,complete,8
21G14001E,2021-07-15 16:17:26.783,R601,Pump adjustment,complete,9
21G14001E,2021-07-15 16:17:38.435,R601,Pump adjustment,complete,10
21G14001E,2021-07-15 16:19:08.997,R601,Pump adjustment,complete,11
21G14001E,2021-07-16 08:58:10.798,R601,Pump stop,complete,12
21G14001E,2021-07-16 09:28:00.425,R601,Pump adjustment,complete,13
21G14001E,2021-07-16 09:48:31.863,R601,Pump stop,complete,14
21G14001E,2021-07-16 09:50:08.000,R601,Circulation Prewet,complete,15
21G14001E,2021-07-17 07:25:38.000,R601,Charging,start,16
21G14001E,2021-07-17 10:51:45.000,R601,Charging,complete,17
21G14001E,2021-07-17 10:54:46.551,R601,Agitator start,complete,18
21G14001E,2021-07-17 10:55:30.000,R601,Agitation,start,19
21G16001E,2021-07-17 11:04:34.000,R501,Filters,start,0
21G16001E,2021-07-17 11:43:10.000,R501,Filters,complete,1
21G14001E,2021-07-17 12:06:44.707,R601,Pump adjustment,complete,20
21G14001E,2021-07-17 12:13:05.847,R601,Pump adjustment,complete,21
21G14001E,2021-07-17 12:14:49.675,R601,Pump adjustment,complete,22
21G14001E,2021-07-17 12:14:59.722,R601,Pump start,complete,23
21G14001E,2021-07-17 12:26:30.737,R601,Pump stop,complete,24
21G14001E,2021-07-17 12:28:50.966,R601,Pump adjustment,complete,25
21G14001E,2021-07-17 12:28:59.162,R601,Pump start,complete,26
21G14001E,2021-07-17 12:30:15.655,R601,Pump adjustment,complete,27
21G14001E,2021-07-17 12:31:48.437,R601,Pump stop,complete,28
21G14001E,2021-07-17 12:33:40.659,R601,Pump adjustment,complete,29
21G14001E,2021-07-17 12:33:47.045,R601,Pump start,complete,30
21G14001E,2021-07-17 12:36:49.927,R601,Pump adjustment,complete,31
21G16001E,2021-07-17 12:58:53.000,R501,1Pass_Prewet,start,2
21G16001E,2021-07-17 13:11:04.679,R501,Pump adjustment,complete,3
21G14001E,2021-07-17 13:14:29.153,R601,Pump adjustment,complete,32
21G14001E,2021-07-17 13:14:33.696,R601,Pump adjustment,complete,33
21G14001E,2021-07-17 13:14:45.205,R601,Pump adjustment,complete,34
21G14001E,2021-07-17 13:14:56.003,R601,Pump adjustment,complete,35
21G14001E,2021-07-17 13:15:48.813,R601,Pump adjustment,complete,36
21G14001E,2021-07-17 13:16:35.000,R601,Circulation,start,37
21G14001E,2021-07-17 14:13:12.837,R601,Pump adjustment,complete,38
21G16001E,2021-07-17 14:24:40.726,R501,Pump stop,complete,4
21G16001E,2021-07-17 14:39:16.884,R501,Pump adjustment,complete,5
21G16001E,2021-07-17 14:41:39.950,R501,Pump stop,complete,6
21G16001E,2021-07-17 16:30:48.000,R501,1Pass_Prewet,complete,7
21G16001E,2021-07-18 06:36:34.000,R501,Circulation Prewet,start,8
21G16001E,2021-07-18 07:12:45.861,R501,Pump adjustment,complete,9
21G16001E,2021-07-18 07:26:09.819,R501,Pump adjustment,complete,10
21G16001E,2021-07-18 07:26:25.225,R501,Pump start,complete,11
21G16001E,2021-07-18 07:27:03.260,R501,Pump adjustment,complete,12
21G16001E,2021-07-18 07:27:12.512,R501,Pump adjustment,complete,13
21G16001E,2021-07-18 07:27:26.711,R501,Pump adjustment,complete,14
21G16001E,2021-07-18 07:28:09.970,R501,Pump adjustment,complete,15
21G16001E,2021-07-18 07:28:24.025,R501,Pump adjustment,complete,16
21G16001E,2021-07-18 10:42:20.583,R501,Pump adjustment,complete,17
21G16001E,2021-07-18 10:42:54.491,R501,Pump adjustment,complete,18
21G14001E,2021-07-18 10:54:28.770,R601,Pump adjustment,complete,39
21G16001E,2021-07-19 06:50:49.086,R501,Pump stop,complete,19
21G16001E,2021-07-19 06:51:49.382,R501,Pump adjustment,complete,20
21G16001E,2021-07-19 06:52:01.691,R501,Pump start,complete,21
21G16001E,2021-07-19 06:54:51.376,R501,Pump adjustment,complete,22
21G13001E,2021-07-19 08:08:09.000,R602,Charging,start,0
21G16001E,2021-07-19 08:50:58.538,R501,Pump stop,complete,23
21G16001E,2021-07-19 09:06:31.893,R501,Pump adjustment,complete,24
21G16001E,2021-07-19 09:25:54.088,R501,Pump stop,complete,25
21G16001E,2021-07-19 09:27:08.000,R501,Circulation Prewet,complete,26
21G13001E,2021-07-19 10:14:43.000,R602,Charging,complete,1
21G13001E,2021-07-19 10:17:52.369,R602,Agitator start,complete,2
21G13001E,2021-07-19 10:18:07.000,R602,Agitation,start,3
21G13001E,2021-07-19 11:20:11.273,R602,Pump adjustment,complete,4
21G13001E,2021-07-19 11:29:35.577,R602,Pump stop,complete,5
21G13001E,2021-07-19 11:32:11.889,R602,Pump adjustment,complete,6
21G13001E,2021-07-19 11:32:17.033,R602,Pump start,complete,7
21G13001E,2021-07-19 11:32:33.731,R602,Pump adjustment,complete,8
21G13001E,2021-07-19 11:33:01.121,R602,Pump adjustment,complete,9
21G13001E,2021-07-19 11:34:25.513,R602,Pump adjustment,complete,10
21G13001E,2021-07-19 11:35:06.683,R602,Pump adjustment,complete,11
21G13001E,2021-07-19 11:38:02.299,R602,Pump stop,complete,12
21G14001E,2021-07-19 11:39:26.553,R601,Agitator stop,complete,40
21G13001E,2021-07-19 11:39:33.899,R602,Pump adjustment,complete,13
21G13001E,2021-07-19 11:39:37.561,R602,Pump start,complete,14
21G14001E,2021-07-19 11:39:51.155,R601,Pump stop,complete,41
21G13001E,2021-07-19 11:39:52.218,R602,Pump adjustment,complete,15
21G13001E,2021-07-19 11:40:25.583,R602,Pump adjustment,complete,16
21G13001E,2021-07-19 11:41:42.000,R602,Circulation,start,17
21G13001E,2021-07-19 11:42:04.226,R602,Pump adjustment,complete,18
21G14001E,2021-07-19 11:58:25.000,R601,Adjustment Charging,start,42
21G14001E,2021-07-19 12:08:57.000,R601,Adjustment Charging,complete,43
21G14001E,2021-07-19 12:09:39.850,R601,Agitator start,complete,44
21G14001E,2021-07-19 13:12:42.870,R601,Pump adjustment,complete,45
21G14001E,2021-07-19 13:12:51.026,R601,Pump start,complete,46
21G14001E,2021-07-19 13:13:26.577,R601,Pump adjustment,complete,47
21G14001E,2021-07-19 13:13:35.120,R601,Pump adjustment,complete,48
21G14001E,2021-07-19 13:13:55.986,R601,Pump adjustment,complete,49
21G14001E,2021-07-19 13:14:11.077,R601,Pump adjustment,complete,50
21G14001E,2021-07-19 14:20:51.245,R601,Pump adjustment,complete,51
21G13001E,2021-07-19 15:29:54.338,R602,Agitator stop,complete,19
21G13001E,2021-07-19 15:40:27.962,R602,Pump stop,complete,20
21G16001E,2021-07-20 07:52:59.000,R501,Charging,start,27
21G16001E,2021-07-20 09:30:39.000,R501,Charging,complete,28
21G16001E,2021-07-20 09:35:31.213,R501,Agitator start,complete,29
21G16001E,2021-07-20 09:35:42.000,R501,Agitation,start,30
21G16001E,2021-07-20 10:38:02.556,R501,Pump adjustment,complete,31
21G16001E,2021-07-20 10:43:17.983,R501,Pump adjustment,complete,32
